16.211,-0.649,-0.687,-0.183,43,31.67
423045,-1001.953,95.703,-10.742,0.023,1.099,0.733,-91.309,-1011.230,-54.688,-1.550,0.176,0.038,55,31.68
423076,-986.328,96.191,-7.812,-2.466,3.473,-3.282,-74.707,-1015.625,-71.289,-0.656,-1.710,1.198,53,31.68
423108,-998.047,88.379,-24.902,-0.191,0.328,1.679,-90.820,-992.676,-53.711,1.061,0.870,0.771,53,31.68
423139,-998.535,99.121,-21.484,-1.366,0.832,-4.511,-74.219,-1012.695,-54.199,-0.084,-0.115,0.725,54,31.68
423170,-1002.930,95.215,-13.672,-0.008,-0.618,-5.145,-87.402,-1011.230,-62.500,0.748,2.305,-1.275,39,31.68
423201,-1002.441,99.121,-19.531,0.992,-0.542,-3.229,-81.543,-1010.742,-52.246,3.183,1.802,0.695,53,31.68
423232,-997.070,88.379,-12.695,3.916,-2.023,0.969,-83.496,-1016.113,-46.875,2.290,0.847,1.687,53,31.68
423263,-994.141,80.566,-27.832,3.672,-0.183,-2.198,-86.914,-1013.184,-37.598,1.595,3.947,2.153,55,31.68
423294,-1001.465,91.797,-20.508,4.931,-4.618,0.107,-71.777,-1000.000,-33.691,2.450,4.260,-0.435,52,31.68
423325,-990.234,108.398,-0.977,2.481,-1.931,-1.634,-93.750,-1012.695,-39.551,3.634,2.702,1.550,54,31.68
423356,-990.723,95.703,-1.953,1.107,-1.275,-0.916,-101.563,-998.047,-39.551,1.412,1.809,-0.817,53,31.68
423387,-999.512,85.938,-1.953,-0.763,-0.473,-2.427,-85.449,-983.398,-36.133,1.168,1.275,-1.221,54,31.68
423418,-994.629,104.980,-10.254,1.168,0.069,0.053,-97.168,-1011.719,-50.293,-1.122,0.458,0.275,44,31.68
423449,-1005.859,113.281,-2.930,1.046,-1.130,2.351,-99.121,-1003.906,-38.574,-0.122,-0.962,-0.519,52,31.68
423480,-992.676,92.773,-4.883,-3.458,2.908,0.588,-92.773,-1006.348,-35.645,0.443,1.687,-0.321,53,31.68
423511,-991.211,96.680,-6.836,-3.206,3.740,-2.183,-95.215,-1015.625,-38.086,-0.924,-1.023,0.557,53,31.68
423542,-1003.906,101.074,-16.602,-3.115,1.695,-2.656,-92.285,-1014.648,-36.133,0.679,-0.718,-0.802,52,31.69
423573,-1006.836,99.121,-9.277,1.031,1.298,1.893,-83.008,-1018.555,-38.086,-1.153,-1.099,0.695,55,31.69
423604,-997.070,105.957,-6.348,-0.901,0.214,-0.198,-91.797,-1010.254,-40.039,-2.954,-1.901,-2.336,54,31.69
423635,-1003.418,94.727,-2.930,-2.489,0.840,-0.305,-72.266,-1000.977,-28.320,0.298,-3.718,0.290,54,31.69
423666,-998.047,95.215,-4.883,-2.557,3.534,-4.130,-85.938,-1009.766,-43.457,-0.237,-0.687,-1.298,68,31.69
